model,query_id,query,family,language,extra_docs,trial,pool_docs,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,0,48,0.7254466414451599,0.6334036588668823,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,1,48,0.7254466414451599,0.6450053453445435,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,2,48,0.6797909736633301,0.6208443641662598,0.1,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,3,48,0.6447809934616089,0.6160889267921448,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,4,48,0.7254466414451599,0.6397895216941833,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,5,48,0.7254466414451599,0.6439732909202576,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,6,48,0.7254466414451599,0.6493369936943054,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,7,48,0.7254466414451599,0.6500197649002075,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,8,48,0.7254466414451599,0.6500197649002075,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,35,9,48,0.7254466414451599,0.6458359956741333,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,0,53,0.7254466414451599,0.6495596766471863,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,1,53,0.7254466414451599,0.6379150152206421,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,2,53,0.7254466414451599,0.6443004608154297,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,3,53,0.7254466414451599,0.6493369936943054,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,4,53,0.7254466414451599,0.6443004608154297,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,5,53,0.7254466414451599,0.6480544805526733,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,6,53,0.7254466414451599,0.6458359956741333,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,7,53,0.7254466414451599,0.6480544805526733,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,8,53,0.7254466414451599,0.6458359956741333,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,9,53,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,0,58,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,1,58,0.7254466414451599,0.647339940071106,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,2,58,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,3,58,0.6797909736633301,0.640057384967804,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,4,58,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,5,58,0.7254466414451599,0.6412193775177002,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,6,58,0.7254466414451599,0.6443004608154297,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,7,58,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,8,58,0.6797909736633301,0.631203830242157,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,9,58,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,0,63,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,1,63,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,2,63,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,3,63,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,4,63,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,5,63,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,6,63,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,7,63,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,8,63,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,9,63,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,0,64,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,1,64,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,2,64,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,3,64,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,4,64,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,5,64,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,6,64,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,7,64,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,8,64,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,9,64,0.7254466414451599,0.6511529088020325,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,0,0,13,0.5996183156967163,0.5600287318229675,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,0,18,0.5996183156967163,0.5642865300178528,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,1,18,0.6156816482543945,0.5918588638305664,0.2,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,2,18,0.5996183156967163,0.5639705657958984,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,3,18,0.6152598261833191,0.5793260931968689,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,4,18,0.646734356880188,0.606117844581604,0.1,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,5,18,0.646734356880188,0.5972877740859985,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,6,18,0.6389766931533813,0.57911217212677,0.7,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,7,18,0.5996183156967163,0.5600287318229675,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,8,18,0.5996183156967163,0.5600495934486389,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,9,18,0.5996183156967163,0.561876654624939,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,0,23,0.646734356880188,0.6078289747238159,0.1,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,1,23,0.6389766931533813,0.5898200273513794,0.2,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,2,23,0.5997874140739441,0.5879896283149719,0.2,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,3,23,0.5997874140739441,0.58646160364151,0.2,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,4,23,0.6389766931533813,0.5954006910324097,0.2,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,5,23,0.6389766931533813,0.5871542096138,0.4,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,6,23,0.5996183156967163,0.5636976957321167,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,7,23,0.6389766931533813,0.5709789991378784,0.7,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,8,23,0.5996183156967163,0.5831930041313171,0.2,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,9,23,0.6389766931533813,0.5742754936218262,0.7,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,0,28,0.6389766931533813,0.60135817527771,0.1,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,1,28,0.646734356880188,0.610560417175293,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,2,28,0.6152598261833191,0.583478569984436,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,3,28,0.6389766931533813,0.5985020399093628,0.2,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,4,28,0.6389766931533813,0.5948537588119507,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,5,28,0.6152598261833191,0.5837004780769348,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,6,28,0.5997874140739441,0.5768324136734009,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,7,28,0.5997874140739441,0.576644778251648,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,8,28,0.5996183156967163,0.573199450969696,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,9,28,0.6389766931533813,0.5741105675697327,0.7,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,0,33,0.6156816482543945,0.597260057926178,0.1,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,1,33,0.646734356880188,0.6159027814865112,0.1,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,2,33,0.646734356880188,0.606251060962677,0.1,6
